name,filename,response,RT,environment,width,shoulder,lanes
Sandor_likes_dick,42.png,80.0,6597.718556004111,suburban,7.2,0.8,1
Misiek,42.png,100.0,3118.1389650009805,suburban,7.2,0.8,1
Vincent,42.png,80.0,15302.698799001519,suburban,7.2,0.8,1
Mj,42.png,90.0,23611.870459993952,suburban,7.2,0.8,1
Max ,42.png,100.0,4596.938152011717,suburban,7.2,0.8,1
Pablo,192.png,80.0,5448.460851999926,nature,4.8,0.0,1
Bouke ,192.png,100.0,4401.695300999563,nature,4.8,0.0,1
Karole,192.png,80.0,5914.959529000043,nature,4.8,0.0,1
Inga,192.png,100.0,9213.78282500018,nature,4.8,0.0,1
Britt,192.png,70.0,8469.574278999062,nature,4.8,0.0,1
Cedric ,192.png,70.0,4973.815211000328,nature,4.8,0.0,1
Marcel,192.png,90.0,3873.4744230023352,nature,4.8,0.0,1
Weronika,192.png,55.0,8323.827551997965,nature,4.8,0.0,1
Patryk,192.png,80.0,11275.713417009683,nature,4.8,0.0,1
Mehrdad,192.png,60.0,9029.961552005261,nature,4.8,0.0,1
Pablo,205.png,50.0,4832.554361999996,suburban,11.4,0.0,1
Bouke ,205.png,50.0,3106.1361510001007,suburban,11.4,0.0,1
Sigitas ,205.png,49.0,7433.353538000119,suburban,11.4,0.0,1
Stefanie,205.png,50.0,6428.32464499952,suburban,11.4,0.0,1
Stuart Burton,205.png,60.0,10774.007154002902,suburban,11.4,0.0,1
Marcin,205.png,50.0,4907.6903210007,suburban,11.4,0.0,1
gs,205.png,50.0,5216.996522001864,suburban,11.4,0.0,1
Sandra,205.png,50.0,7603.948137999396,suburban,11.4,0.0,1
Kevin Brachthuizen,205.png,60.0,5412.517246993957,suburban,11.4,0.0,1
Weronika,205.png,50.0,9125.397270006943,suburban,11.4,0.0,1
Big A,205.png,50.0,6118.259288006811,suburban,11.4,0.0,1
Hadi,205.png,50.0,5470.903636000003,suburban,11.4,0.0,1
Mehrdad,205.png,50.0,10381.205222991412,suburban,11.4,0.0,1
Pablo,21.png,70.0,5535.14557799997,nature,6.3,0.0,1
Bouke ,21.png,80.0,3824.936955999874,nature,6.3,0.0,1
Anželika,21.png,70.0,27411.47827899931,nature,6.3,0.0,1
Simen,21.png,80.0,15761.626047999016,nature,6.3,0.0,1
Ewa,21.png,80.0,7968.349696006044,nature,6.3,0.0,1
Vincent,21.png,80.0,7579.573723996873,nature,6.3,0.0,1
Mehr,21.png,100.0,6645.842031997745,nature,6.3,0.0,1
Amir,21.png,80.0,17592.62300899718,nature,6.3,0.0,1
Pablo,50.png,50.0,6015.97596199997,urban,6.2,0.0,2
Bouke ,50.png,50.0,2900.722506994498,urban,6.2,0.0,2
Karole,50.png,50.0,16814.261592000094,urban,6.2,0.0,2
Sigitas ,50.png,57.0,7011.115751000034,urban,6.2,0.0,2
Simas Vaznonis,50.png,35.0,15026.030306999928,urban,6.2,0.0,2
Inga,50.png,60.0,12288.27615399996,urban,6.2,0.0,2
Britt,50.png,50.0,15184.423627999422,urban,6.2,0.0,2
Stefanie,50.png,50.0,6132.631205999132,urban,6.2,0.0,2
Thijs,50.png,50.0,7608.528653996473,urban,6.2,0.0,2
Maciej Martys,50.png,50.0,6168.730199999118,urban,6.2,0.0,2
Marcin,50.png,50.0,5739.960099999735,urban,6.2,0.0,2
BolekS,50.png,50.0,7122.565097000916,urban,6.2,0.0,2
Marcel,50.png,70.0,5198.94853799633,urban,6.2,0.0,2
Algha,50.png,60.0,5943.67311600945,urban,6.2,0.0,2
Gideon,50.png,50.0,4034.7907599934842,urban,6.2,0.0,2
Sandra,50.png,50.0,12867.295969990664,urban,6.2,0.0,2
Kevin Brachthuizen,50.png,50.0,5421.275593995233,urban,6.2,0.0,2
Vincent,50.png,50.0,14911.957403004635,urban,6.2,0.0,2
Big A,50.png,50.0,5534.853061006288,urban,6.2,0.0,2
Hadi,50.png,50.0,5955.319485001382,urban,6.2,0.0,2
Pablo,75.png,80.0,5458.067647000007,nature,3.7,1.5,1
Bouke ,75.png,80.0,4420.701262999501,nature,3.7,1.5,1
Mehr,75.png,130.0,8477.100510994205,nature,3.7,1.5,1
Amir,75.png,120.0,8284.08707100607,nature,3.7,1.5,1
Mehrdad,75.png,40.0,12452.081947994884,nature,3.7,1.5,1
Pablo,177.png,100.0,11533.488176999981,highway,7.4,2.0,1
Bouke ,177.png,100.0,3352.6421089991345,highway,7.4,2.0,1
Anželika,177.png,90.0,8724.618981000276,highway,7.4,2.0,1
Cedric ,177.png,60.0,10481.27495499648,highway,7.4,2.0,1
gs,177.png,90.0,7356.092136004008,highway,7.4,2.0,1
Artur,177.png,90.0,7683.728205003717,highway,7.4,2.0,1
Sietske,177.png,60.0,9620.334188002744,highway,7.4,2.0,1
Mehr,177.png,80.0,14203.164036996895,highway,7.4,2.0,1
Pablo,112.png,50.0,8631.39670399994,urban,4.3,0.0,2
Bouke ,112.png,50.0,25514.45286699891,urban,4.3,0.0,2
Maciej Martys,112.png,40.0,5475.345286999072,urban,4.3,0.0,2
Cedric ,112.png,45.0,4602.987099002348,urban,4.3,0.0,2
Artur,112.png,50.0,17368.75190900173,urban,4.3,0.0,2
BolekS,112.png,40.0,9005.199519000598,urban,4.3,0.0,2
Sietske,112.png,30.0,13304.548073007027,urban,4.3,0.0,2
Luke,112.png,50.0,20518.81649000279,urban,4.3,0.0,2
Gideon,112.png,50.0,5883.583277987782,urban,4.3,0.0,2
Patryk,112.png,60.0,10713.72060799331,urban,4.3,0.0,2
Misiek,112.png,60.0,3581.660814001225,urban,4.3,0.0,2
Mehr,112.png,40.0,13582.944413006771,urban,4.3,0.0,2
Mj,112.png,30.0,69242.32770600065,urban,4.3,0.0,2
Pablo,52.png,50.0,5360.098203999996,urban,8.5,0.0,2
Bouke ,52.png,50.0,14374.525592000282,urban,8.5,0.0,2
Inga,52.png,50.0,6061.823803999687,urban,8.5,0.0,2
Maciej Martys,52.png,70.0,9059.133296002983,urban,8.5,0.0,2
Cedric ,52.png,50.0,13213.906286000565,urban,8.5,0.0,2
Marcin,52.png,40.0,6343.64237599948,urban,8.5,0.0,2
Mariusz,52.png,50.0,16406.52333899925,urban,8.5,0.0,2
Marcel,52.png,60.0,7734.787693996623,urban,8.5,0.0,2
Algha,52.png,80.0,6140.68686599785,urban,8.5,0.0,2
Mj,52.png,40.0,8386.132749001263,urban,8.5,0.0,2
Pablo,196.png,80.0,4720.422353999993,nature,6.0,1.0,1
Bouke ,196.png,80.0,3397.889888001373,nature,6.0,1.0,1
Stuart Burton,196.png,90.0,6735.287957002583,nature,6.0,1.0,1
Marta,196.png,120.0,6928.608312999131,nature,6.0,1.0,1
gs,196.png,70.0,9994.18003000028,nature,6.0,1.0,1
Pablo,139.png,100.0,13086.038034000012,nature,6.2,0.0,1
Bouke ,139.png,110.0,4446.389873999578,nature,6.2,0.0,1
Karole,139.png,100.0,14438.916430000063,nature,6.2,0.0,1
Sigitas ,139.png,78.0,6817.45182900022,nature,6.2,0.0,1
Inga,139.png,90.0,9363.504535000175,nature,6.2,0.0,1
Britt,139.png,80.0,20083.830210000087,nature,6.2,0.0,1
Stefanie,139.png,120.0,4569.334142001026,nature,6.2,0.0,1
gs,139.png,80.0,6736.940191003669,nature,6.2,0.0,1
Iza,139.png,90.0,12927.078231994528,nature,6.2,0.0,1
Ewa,139.png,100.0,7732.3604069970315,nature,6.2,0.0,1
Sietske,139.png,70.0,15526.915087000816,nature,6.2,0.0,1
Gideon,139.png,80.0,3966.5379710058914,nature,6.2,0.0,1
Pablo,84.png,90.0,6643.9495509999915,nature,3.3,0.0,1
Bouke ,84.png,90.0,3511.418178997701,nature,3.3,0.0,1
Stuart Burton,84.png,70.0,8252.749010003754,nature,3.3,0.0,1
BolekS,84.png,100.0,6156.292296000174,nature,3.3,0.0,1
Algha,84.png,90.0,6810.443977999967,nature,3.3,0.0,1
Gideon,84.png,60.0,5310.911806998774,nature,3.3,0.0,1
Kevin Brachthuizen,84.png,70.0,6004.031813004985,nature,3.3,0.0,1
Vincent,84.png,80.0,16382.608808999066,nature,3.3,0.0,1
Hadi,84.png,30.0,6626.482011008193,nature,3.3,0.0,1
Mehrdad,84.png,60.0,25548.9627019997,nature,3.3,0.0,1
Pablo,231.png,70.0,16303.187016000038,urban,3.3,0.0,4
Bouke ,231.png,70.0,5042.84591099713,urban,3.3,0.0,4
Karole,231.png,50.0,13735.523844999989,urban,3.3,0.0,4
Simas Vaznonis,231.png,30.0,11432.039055999667,urban,3.3,0.0,4
Britt,231.png,40.0,10021.203731001151,urban,3.3,0.0,4
Thijs,231.png,70.0,7340.675548002764,urban,3.3,0.0,4
Marta,231.png,50.0,9315.334197002812,urban,3.3,0.0,4
Maciej Martys,231.png,50.0,5804.981349996524,urban,3.3,0.0,4
Marcin,231.png,60.0,8190.201987003093,urban,3.3,0.0,4
Simen,231.png,60.0,12666.421670997806,urban,3.3,0.0,4
Gideon,231.png,50.0,6385.136778000742,urban,3.3,0.0,4
Sandra,231.png,40.0,34872.57577400305,urban,3.3,0.0,4
Big A,231.png,55.0,4678.699216994573,urban,3.3,0.0,4
Pablo,219.png,50.0,5299.06938900001,urban,4.5,0.0,2
Bouke ,219.png,50.0,3788.846960000228,urban,4.5,0.0,2
Sigitas ,219.png,49.0,25853.800923000108,urban,4.5,0.0,2
Stefanie,219.png,50.0,4659.084353999788,urban,4.5,0.0,2
Marcin,219.png,40.0,6022.959780006204,urban,4.5,0.0,2
gs,219.png,40.0,4822.253883001395,urban,4.5,0.0,2
Sandor_likes_dick,219.png,60.0,4151.868044005823,urban,4.5,0.0,2
Patryk,219.png,70.0,7632.017598996754,urban,4.5,0.0,2
Amir,219.png,50.0,5309.132454000064,urban,4.5,0.0,2
Max ,219.png,50.0,4518.840566975996,urban,4.5,0.0,2
Karole,125.png,100.0,12366.083640999932,highway,7.6,0.0,1
Inga,125.png,90.0,9079.877276999923,highway,7.6,0.0,1
Anželika,125.png,90.0,10071.778860999984,highway,7.6,0.0,1
Britt,125.png,80.0,10954.62992099965,highway,7.6,0.0,1
Marta,125.png,120.0,39871.75193199073,highway,7.6,0.0,1
Vincent,125.png,120.0,8349.144313004217,highway,7.6,0.0,1
Karole,162.png,60.0,14486.729334000302,urban,9.2,0.0,2
Liset Middelkoop,162.png,60.0,6666.262632001235,urban,9.2,0.0,2
Britt,162.png,40.0,20092.14054899894,urban,9.2,0.0,2
Jerzy,162.png,60.0,5765.978142000677,urban,9.2,0.0,2
Cedric ,162.png,50.0,19601.706699002534,urban,9.2,0.0,2
Mariusz,162.png,70.0,10358.1476679974,urban,9.2,0.0,2
Iza,162.png,50.0,10857.199559002765,urban,9.2,0.0,2
Algha,162.png,60.0,7914.420610002708,urban,9.2,0.0,2
Sietske,162.png,50.0,11785.699254003703,urban,9.2,0.0,2
Mehr,162.png,40.0,10773.552632002975,urban,9.2,0.0,2
Mj,162.png,20.0,11047.010018999572,urban,9.2,0.0,2
Max ,162.png,50.0,5892.6557379891165,urban,9.2,0.0,2
Karole,133.png,100.0,17017.899881000176,nature,6.2,1.5,1
Sigitas ,133.png,89.0,12187.877610999749,nature,6.2,1.5,1
Simas Vaznonis,133.png,60.0,47927.423945000104,nature,6.2,1.5,1
Britt,133.png,70.0,21133.235306999268,nature,6.2,1.5,1
Stefanie,133.png,100.0,9746.586138999191,nature,6.2,1.5,1
Thijs,133.png,90.0,7367.000404999999,nature,6.2,1.5,1
Marcin,133.png,90.0,8990.169997006888,nature,6.2,1.5,1
Simen,133.png,100.0,7964.817989995936,nature,6.2,1.5,1
Marcel,133.png,100.0,7619.321714002581,nature,6.2,1.5,1
Weronika,133.png,60.0,7772.423439993872,nature,6.2,1.5,1
Amir,133.png,120.0,7764.472227994702,nature,6.2,1.5,1
Karole,40.png,80.0,11227.651608999622,suburban,9.4,0.0,1
Anželika,40.png,50.0,12256.164216999423,suburban,9.4,0.0,1
Britt,40.png,45.0,13924.583066000196,suburban,9.4,0.0,1
gs,40.png,50.0,4701.757871996961,suburban,9.4,0.0,1
Iza,40.png,50.0,7291.5999139950145,suburban,9.4,0.0,1
Sietske,40.png,50.0,7888.722156989388,suburban,9.4,0.0,1
Luke,40.png,50.0,10583.445355994627,suburban,9.4,0.0,1
Misiek,40.png,60.0,2938.201689001289,suburban,9.4,0.0,1
Mj,40.png,40.0,7402.006086005713,suburban,9.4,0.0,1
Karole,45.png,60.0,12722.909845000231,urban,6.8,0.0,1
Inga,45.png,50.0,39101.607393999984,urban,6.8,0.0,1
Liset Middelkoop,45.png,50.0,5260.82120799947,urban,6.8,0.0,1
Britt,45.png,45.0,13193.219793000026,urban,6.8,0.0,1
Stuart Burton,45.png,60.0,8540.40614800033,urban,6.8,0.0,1
Jerzy,45.png,60.0,4201.637120000669,urban,6.8,0.0,1
Cedric ,45.png,30.0,5934.029893993284,urban,6.8,0.0,1
Ewa,45.png,50.0,4364.20879799698,urban,6.8,0.0,1
Sietske,45.png,50.0,6292.962805004208,urban,6.8,0.0,1
Weronika,45.png,45.0,20846.422511007404,urban,6.8,0.0,1
Mj,45.png,40.0,7544.13449500862,urban,6.8,0.0,1
Max ,45.png,50.0,5076.057942991611,urban,6.8,0.0,1
Karole,109.png,80.0,6936.338151999735,urban,5.9,0.0,2
Sigitas ,109.png,75.0,8339.093412999773,urban,5.9,0.0,2
Liset Middelkoop,109.png,80.0,8414.757222000844,urban,5.9,0.0,2
Britt,109.png,60.0,15355.777094000587,urban,5.9,0.0,2
Stefanie,109.png,50.0,4700.564370999928,urban,5.9,0.0,2
Jerzy,109.png,90.0,6467.945596996287,urban,5.9,0.0,2
Marcin,109.png,60.0,13216.88803500001,urban,5.9,0.0,2
gs,109.png,80.0,7982.666962001531,urban,5.9,0.0,2
Mariusz,109.png,80.0,11533.037823006453,urban,5.9,0.0,2
Sietske,109.png,70.0,10367.660396004794,urban,5.9,0.0,2
Sandra,109.png,60.0,7323.430931006442,urban,5.9,0.0,2
Big A,109.png,40.0,11112.245729993447,urban,5.9,0.0,2
Mehr,109.png,90.0,7620.2611080079805,urban,5.9,0.0,2
Mehrdad,109.png,60.0,10485.446011996828,urban,5.9,0.0,2
Max ,109.png,100.0,4724.842864990933,urban,5.9,0.0,2
Karole,124.png,100.0,5992.590855999879,highway,6.6,1.0,1
Liset Middelkoop,124.png,80.0,6002.449356999932,highway,6.6,1.0,1
Britt,124.png,80.0,9773.31228500043,highway,6.6,1.0,1
Jerzy,124.png,100.0,22395.08245300385,highway,6.6,1.0,1
Marta,124.png,100.0,6315.016856009606,highway,6.6,1.0,1
gs,124.png,90.0,6880.020650998631,highway,6.6,1.0,1
Simen,124.png,100.0,7369.00051900011,highway,6.6,1.0,1
Iza,124.png,90.0,6796.668648006744,highway,6.6,1.0,1
BolekS,124.png,120.0,6601.740117999725,highway,6.6,1.0,1
Marcel,124.png,100.0,18789.652224993915,highway,6.6,1.0,1
Algha,124.png,90.0,3505.193175005843,highway,6.6,1.0,1
Kevin Brachthuizen,124.png,70.0,14752.599469997222,highway,6.6,1.0,1
Patryk,124.png,90.0,11136.672268010443,highway,6.6,1.0,1
Hadi,124.png,80.0,11295.33947800519,highway,6.6,1.0,1
Max ,124.png,100.0,5365.544308006065,highway,6.6,1.0,1
Karole,94.png,60.0,14001.600902000064,suburban,3.6,0.0,3
Simas Vaznonis,94.png,60.0,12959.09954400031,suburban,3.6,0.0,3
Britt,94.png,60.0,10330.191208000542,suburban,3.6,0.0,3
Thijs,94.png,60.0,6595.48295699642,suburban,3.6,0.0,3
gs,94.png,70.0,5019.1221380009665,suburban,3.6,0.0,3
Sandra,94.png,50.0,78487.36086700228,suburban,3.6,0.0,3
Weronika,94.png,55.0,3992.552091993275,suburban,3.6,0.0,3
Big A,94.png,15.0,36370.90137299674,suburban,3.6,0.0,3
Karole,165.png,50.0,10864.382908999687,urban,5.8,0.0,2
Simas Vaznonis,165.png,30.0,42835.53773499989,urban,5.8,0.0,2
Anželika,165.png,50.0,10462.812611000118,urban,5.8,0.0,2
Liset Middelkoop,165.png,50.0,6916.781018999245,urban,5.8,0.0,2
Britt,165.png,40.0,19110.515832999226,urban,5.8,0.0,2
Thijs,165.png,50.0,4612.46210399986,urban,5.8,0.0,2
Stuart Burton,165.png,80.0,11910.014428998693,urban,5.8,0.0,2
Jerzy,165.png,70.0,11812.50308900053,urban,5.8,0.0,2
Marta,165.png,40.0,7076.30624200101,urban,5.8,0.0,2
Cedric ,165.png,50.0,6790.23359099665,urban,5.8,0.0,2
Iza,165.png,50.0,6271.20088400261,urban,5.8,0.0,2
Marcel,165.png,30.0,8547.792543999094,urban,5.8,0.0,2
Vincent,165.png,30.0,15645.708900003228,urban,5.8,0.0,2
Karole,225.png,50.0,8220.30595499973,urban,9.2,0.0,1
Liset Middelkoop,225.png,50.0,5244.43759299902,urban,9.2,0.0,1
Britt,225.png,50.0,14369.252587999654,urban,9.2,0.0,1
Stuart Burton,225.png,60.0,15711.515278999286,urban,9.2,0.0,1
Jerzy,225.png,60.0,4946.6547169940895,urban,9.2,0.0,1
Marcin,225.png,50.0,8286.758482994628,urban,9.2,0.0,1
Sandor_likes_dick,225.png,50.0,4441.571904011653,urban,9.2,0.0,1
Gideon,225.png,50.0,8743.985381006496,urban,9.2,0.0,1
Mehr,225.png,30.0,12999.334236010327,urban,9.2,0.0,1
Karole,197.png,80.0,5480.632814999808,nature,7.2,2.4,1
Simas Vaznonis,197.png,80.0,16108.594364000055,nature,7.2,2.4,1
Britt,197.png,90.0,9401.995420001185,nature,7.2,2.4,1
Thijs,197.png,110.0,11327.187191003759,nature,7.2,2.4,1
Mariusz,197.png,80.0,10817.421856001602,nature,7.2,2.4,1
Iza,197.png,90.0,6928.418340001372,nature,7.2,2.4,1
Ewa,197.png,100.0,4235.5038590030745,nature,7.2,2.4,1
Marcel,197.png,100.0,7241.769107000437,nature,7.2,2.4,1
Luke,197.png,90.0,11873.164342003292,nature,7.2,2.4,1
Misiek,197.png,100.0,4972.974563002936,nature,7.2,2.4,1
Karole,212.png,60.0,6462.346690000231,suburban,6.7,0.0,2
Sigitas ,212.png,59.0,11506.788615000005,suburban,6.7,0.0,2
Simas Vaznonis,212.png,60.0,12106.435346000126,suburban,6.7,0.0,2
Inga,212.png,80.0,8838.735544999963,suburban,6.7,0.0,2
Britt,212.png,60.0,5743.892739999865,suburban,6.7,0.0,2
Stefanie,212.png,80.0,9308.322152999608,suburban,6.7,0.0,2
Thijs,212.png,60.0,4490.340304997517,suburban,6.7,0.0,2
Marta,212.png,50.0,10913.231394006289,suburban,6.7,0.0,2
Maciej Martys,212.png,80.0,11927.382529996976,suburban,6.7,0.0,2
Marcin,212.png,60.0,13563.55190299655,suburban,6.7,0.0,2
gs,212.png,50.0,5294.36160500336,suburban,6.7,0.0,2
Marcel,212.png,70.0,4188.051478995476,suburban,6.7,0.0,2
Algha,212.png,70.0,3743.4567859891104,suburban,6.7,0.0,2
Sandra,212.png,70.0,14519.031645002542,suburban,6.7,0.0,2
Patryk,212.png,70.0,10923.450047004735,suburban,6.7,0.0,2
Vincent,212.png,50.0,10147.437053004978,suburban,6.7,0.0,2
Big A,212.png,30.0,5295.145676005632,suburban,6.7,0.0,2
Mj,212.png,90.0,13865.375048000715,suburban,6.7,0.0,2
Karole,85.png,70.0,6949.843403000159,nature,3.0,1.2,1
Simas Vaznonis,85.png,75.0,75642.39631100008,nature,3.0,1.2,1
Inga,85.png,100.0,6874.137782999696,nature,3.0,1.2,1
Britt,85.png,60.0,9240.032171999701,nature,3.0,1.2,1
Thijs,85.png,70.0,7673.279814996931,nature,3.0,1.2,1
Maciej Martys,85.png,70.0,5663.23960799491,nature,3.0,1.2,1
Cedric ,85.png,80.0,4294.175474002259,nature,3.0,1.2,1
Artur,85.png,90.0,10415.263116999995,nature,3.0,1.2,1
Sandor_likes_dick,85.png,60.0,5514.888359990437,nature,3.0,1.2,1
Mj,85.png,90.0,7398.289977994864,nature,3.0,1.2,1
Max ,85.png,100.0,15062.529390008422,nature,3.0,1.2,1
Karole,143.png,90.0,9033.521992999795,nature,6.9,0.0,1
Inga,143.png,80.0,12848.807155000031,nature,6.9,0.0,1
Britt,143.png,80.0,24044.804981000198,nature,6.9,0.0,1
Stuart Burton,143.png,80.0,16884.71389299957,nature,6.9,0.0,1
BolekS,143.png,70.0,22709.355425002286,nature,6.9,0.0,1
Algha,143.png,110.0,6655.751136990148,nature,6.9,0.0,1
Kevin Brachthuizen,143.png,80.0,12569.772697999724,nature,6.9,0.0,1
Patryk,143.png,90.0,13711.366791001637,nature,6.9,0.0,1
Hadi,143.png,70.0,10405.911794994608,nature,6.9,0.0,1
Karole,61.png,100.0,5566.324610000265,highway,7.2,1.1,2
Inga,61.png,100.0,8977.163912000378,highway,7.2,1.1,2
Anželika,61.png,90.0,11948.507115999746,highway,7.2,1.1,2
Liset Middelkoop,61.png,100.0,8968.627899999774,highway,7.2,1.1,2
Britt,61.png,80.0,11793.809191998662,highway,7.2,1.1,2
Jerzy,61.png,140.0,5151.5185559983365,highway,7.2,1.1,2
Algha,61.png,90.0,4041.3599500025157,highway,7.2,1.1,2
Sandra,61.png,60.0,71082.68509499612,highway,7.2,1.1,2
Weronika,61.png,50.0,7707.036676001735,highway,7.2,1.1,2
Big A,61.png,70.0,8515.966455001035,highway,7.2,1.1,2
Karole,36.png,80.0,15597.318615000404,suburban,7.6,0.0,2
Britt,36.png,50.0,11828.012957001192,suburban,7.6,0.0,2
Simen,36.png,50.0,13197.532176003733,suburban,7.6,0.0,2
Iza,36.png,50.0,11496.469447010895,suburban,7.6,0.0,2
Algha,36.png,50.0,11645.273710004403,suburban,7.6,0.0,2
Gideon,36.png,60.0,9312.970596001833,suburban,7.6,0.0,2
Vincent,36.png,50.0,6819.09735800582,suburban,7.6,0.0,2
Mehrdad,36.png,40.0,6810.738209998817,suburban,7.6,0.0,2
Max ,36.png,50.0,7984.333180007525,suburban,7.6,0.0,2
Karole,183.png,90.0,5461.05887099975,highway,7.0,0.0,1
Anželika,183.png,50.0,27275.696188999973,highway,7.0,0.0,1
Britt,183.png,70.0,10503.506489001666,highway,7.0,0.0,1
Mariusz,183.png,80.0,8503.64525099576,highway,7.0,0.0,1
Kevin Brachthuizen,183.png,60.0,6257.9137880093185,highway,7.0,0.0,1
Hadi,183.png,60.0,5177.4749040050665,highway,7.0,0.0,1
Karole,201.png,100.0,9462.084220999714,nature,6.8,1.3,1
Britt,201.png,80.0,10876.031856998452,nature,6.8,1.3,1
gs,201.png,80.0,4887.845247998484,nature,6.8,1.3,1
Simen,201.png,80.0,14491.233055996418,nature,6.8,1.3,1
Marcel,201.png,100.0,6974.943704997713,nature,6.8,1.3,1
Sandor_likes_dick,201.png,100.0,2690.743148996262,nature,6.8,1.3,1
Max ,201.png,120.0,4387.98656599829,nature,6.8,1.3,1
Karole,191.png,90.0,7958.211658999971,nature,7.4,0.0,1
Sigitas ,191.png,75.0,21343.84782999996,nature,7.4,0.0,1
Britt,191.png,80.0,11631.436889001634,nature,7.4,0.0,1
Stefanie,191.png,80.0,6281.811885000934,nature,7.4,0.0,1
Marcin,191.png,70.0,13645.819988996664,nature,7.4,0.0,1
gs,191.png,80.0,5021.218157999101,nature,7.4,0.0,1
Simen,191.png,50.0,18199.940360995242,nature,7.4,0.0,1
Artur,191.png,90.0,7370.2666710014455,nature,7.4,0.0,1
Marcel,191.png,100.0,3542.0209690055344,nature,7.4,0.0,1
Luke,191.png,80.0,14107.83263000485,nature,7.4,0.0,1
Patryk,191.png,90.0,5920.151368001825,nature,7.4,0.0,1
Misiek,191.png,60.0,15162.00867400039,nature,7.4,0.0,1
Max ,191.png,120.0,4005.039720010245,nature,7.4,0.0,1
Karole,208.png,80.0,8528.4548730001,suburban,7.0,0.0,2
Inga,208.png,60.0,20144.92178899991,suburban,7.0,0.0,2
Britt,208.png,50.0,8163.325293999151,suburban,7.0,0.0,2
Marta,208.png,70.0,6462.753825995605,suburban,7.0,0.0,2
Marcin,208.png,70.0,10245.73724900256,suburban,7.0,0.0,2
gs,208.png,50.0,4952.60477100237,suburban,7.0,0.0,2
Simen,208.png,100.0,10010.788223997224,suburban,7.0,0.0,2
Ewa,208.png,100.0,7412.713500001701,suburban,7.0,0.0,2
Gideon,208.png,60.0,10508.584377006628,suburban,7.0,0.0,2
Kevin Brachthuizen,208.png,60.0,7668.638759001624,suburban,7.0,0.0,2
Mehr,208.png,100.0,7784.2097300017485,suburban,7.0,0.0,2
Hadi,208.png,50.0,26179.09792700084,suburban,7.0,0.0,2
Karole,19.png,100.0,5406.427452000116,nature,6.7,0.0,1
Sigitas ,19.png,80.0,8555.295746999946,nature,6.7,0.0,1
Anželika,19.png,90.0,8172.027868999976,nature,6.7,0.0,1
Britt,19.png,80.0,7305.467570000474,nature,6.7,0.0,1
Stefanie,19.png,90.0,11961.466418000782,nature,6.7,0.0,1
Marta,19.png,90.0,5817.288864011061,nature,6.7,0.0,1
gs,19.png,70.0,5373.147429003438,nature,6.7,0.0,1
Sietske,19.png,70.0,11134.387336991495,nature,6.7,0.0,1
Gideon,19.png,80.0,5645.018826995511,nature,6.7,0.0,1
Mj,19.png,90.0,8136.382537995814,nature,6.7,0.0,1
Karole,90.png,70.0,13303.561630000331,suburban,12.2,0.0,2
Britt,90.png,50.0,11075.487854999665,suburban,12.2,0.0,2
Stuart Burton,90.png,80.0,7428.044300002512,suburban,12.2,0.0,2
Marcin,90.png,60.0,10491.906904004281,suburban,12.2,0.0,2
Iza,90.png,50.0,9791.373344007297,suburban,12.2,0.0,2
Sandra,90.png,50.0,15075.34093898721,suburban,12.2,0.0,2
Weronika,90.png,55.0,10198.002828998142,suburban,12.2,0.0,2
Vincent,90.png,50.0,10345.465662001516,suburban,12.2,0.0,2
Big A,90.png,40.0,12032.504041999346,suburban,12.2,0.0,2
Mehr,90.png,90.0,9523.269315992366,suburban,12.2,0.0,2
Karole,38.png,70.0,7383.145863000209,suburban,7.4,0.0,2
Inga,38.png,60.0,13425.122655999985,suburban,7.4,0.0,2
Britt,38.png,50.0,7160.538746000384,suburban,7.4,0.0,2
Stuart Burton,38.png,90.0,12121.10923500586,suburban,7.4,0.0,2
Cedric ,38.png,50.0,6422.777503998077,suburban,7.4,0.0,2
Artur,38.png,110.0,19522.450031996414,suburban,7.4,0.0,2
BolekS,38.png,50.0,8850.484251990565,suburban,7.4,0.0,2
Ewa,38.png,80.0,7073.206040004152,suburban,7.4,0.0,2
Sandor_likes_dick,38.png,60.0,5137.517918003141,suburban,7.4,0.0,2
Sandra,38.png,60.0,8055.586727001355,suburban,7.4,0.0,2
Big A,38.png,50.0,5044.741367993993,suburban,7.4,0.0,2
Karole,57.png,60.0,8691.99464500025,urban,6.0,0.0,3
Britt,57.png,40.0,9341.610590001437,urban,6.0,0.0,3
Marta,57.png,50.0,9244.529304996831,urban,6.0,0.0,3
Marcel,57.png,100.0,6966.464397999516,urban,6.0,0.0,3
Sietske,57.png,50.0,8704.8250099906,urban,6.0,0.0,3
Gideon,57.png,50.0,6816.325095001957,urban,6.0,0.0,3
Weronika,57.png,45.0,4851.986540001235,urban,6.0,0.0,3
Patryk,57.png,60.0,8325.447491995874,urban,6.0,0.0,3
Max ,57.png,50.0,5340.96358899842,urban,6.0,0.0,3
Karole,146.png,70.0,10734.81360300002,suburban,5.1,0.0,1
Sigitas ,146.png,49.0,8200.180763999924,suburban,5.1,0.0,1
Simas Vaznonis,146.png,50.0,30738.093231999756,suburban,5.1,0.0,1
Liset Middelkoop,146.png,50.0,6485.909556000479,suburban,5.1,0.0,1
Britt,146.png,40.0,15961.485352001546,suburban,5.1,0.0,1
Stefanie,146.png,50.0,5785.899340000469,suburban,5.1,0.0,1
